idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
4_0_0,true_net,dynamic,1.0,4.09663,3.5692198,4.1117,-0.015059999,0.014239999,0.02073,0.0050399997,0.015059999,0.00401,4.0686116,4.1248584,True,1.0,0.275572
4_0_0,true_net,stoch,1.0,4.9085097,4.72888,4.9267898,-0.01829,0.017239999,0.02513,0.0050999997,0.01829,0.0036799998,4.8746614,4.942681,True,1.0,0.275572
4_0_0,obs_net,dynamic,1.0,1.7409099,0.72231996,4.1117,-2.37079,0.14986,2.37552,0.57774997,2.37079,0.63040996,1.4498382,2.0417044,False,0.01,5.7679224
4_0_0,obs_net,stoch,1.0,2.00949,1.98209,4.9267898,-2.9173,0.17459999,2.92252,0.59319,2.9173,0.58050996,1.6706355,2.3598323,False,0.0019999999,5.7679224
4_0_0,MWG,dynamic,1.0,-1.08788,-1.6976299,4.1117,-5.1995797,0.3227,5.20958,1.26702,5.1995797,1.48754,-1.640713,-0.50896764,False,0.0,9.793331
4_0_0,MWG,stoch,1.0,-1.1846299,-1.3086699,4.9267898,-6.1114197,0.36743,6.12245,1.24269,6.1114197,1.2677599,-1.9127705,-0.5021497,False,0.0,9.793331
4_0_0,MWG_rep,dynamic,1.0,-0.47711,-1.16474,4.1117,-4.58881,0.31285998,4.5994596,1.1186299,4.58881,1.29975,-0.9641456,0.17604814,False,0.0,8.783541
4_0_0,MWG_rep,stoch,1.0,-0.49589998,-0.62235,4.9267898,-5.4227,0.36022,5.43465,1.1030799,5.4227,1.1179199,-1.107812,0.25729218,False,0.0,8.783541
4_0_1,true_net,dynamic,1.5,4.09639,3.5690598,4.1117,-0.01531,0.013959999,0.020709999,0.0050399997,0.01531,0.00407,4.068986,4.1237955,True,1.0,0.27333993
4_0_1,true_net,stoch,1.5,4.90821,4.72857,4.9267898,-0.018579999,0.016889999,0.025109999,0.0050999997,0.018579999,0.0037399998,4.874956,4.941322,True,1.0,0.27333993
4_0_1,obs_net,dynamic,1.5,1.58516,0.58221996,4.1117,-2.52654,0.1815,2.5330498,0.61605996,2.52654,0.67473,1.2352905,1.940994,False,0.0,6.144807
4_0_1,obs_net,stoch,1.5,1.8055199,1.79029,4.9267898,-3.12127,0.20306,3.1278698,0.63487,3.12127,0.62251997,1.4129555,2.2039995,False,0.0,6.144807
4_0_1,MWG,dynamic,1.5,-0.38744,-0.00055999996,4.1117,-4.49913,0.0,4.49913,1.0942299,4.49913,1.06583,-0.38743898,-0.3874385,False,0.0,10.151729
4_0_1,MWG,stoch,1.5,-0.44467998,-0.44579998,4.9267898,-5.37147,5e-05,5.37147,1.09026,5.37147,1.09303,-0.44476536,-0.444592,False,0.0,10.151729
4_0_1,MWG_rep,dynamic,1.5,3.5230699,2.8829598,4.1117,-0.58862,0.09634,0.59645,0.14506,0.73613,0.19288999,3.3353264,3.696016,False,0.57199997,2.3570774
4_0_1,MWG_rep,stoch,1.5,4.1999598,4.0555897,4.9267898,-0.72683,0.29887998,0.78589,0.15951,0.74307,0.14513,3.6044185,4.783977,False,0.83199996,2.3570774
4_0_2,true_net,dynamic,2.0,4.0967197,3.56945,4.1117,-0.0149799995,0.01407,0.02055,0.005,0.0149799995,0.00398,4.0687804,4.1243186,True,1.0,0.2768446
